,,N,N,N,O,,,,,W_A_13,,W_A_140,,W_M_19,O,O,C,,,,Proj. Loc. (State):,,,,US,,,,State/Terrain,Contractor,WA,,Q3 2023 Model,
,,T,T,T,R,,,,,W_A_81,,W_A_51,,W_M_20,D,D,H,,,This Estimated is in,US Dollars Base,At an exchange rate of,,,,,,Manual,USA,Soils,"4 - Hard Clays/Sands, Glacial till",,Steep Hills,
,,1,2,3,Y,,,W_A_106,W_A_142,W_A_82,,,,W_M_21,E,E,K,,,,,,,,,,,QTY's,500,1.254302,"3 - Dense Sands/Clays, Weathered Shales",,TOTAL,
,,=,=,=,,,,,,,,,,W_M_22,=,=,=,=,,SOW ITEM DESCRIPTION,,,,,,,,NEER,UoM,,UNIT RATES,,EST. $'S,





,314-01-04.6005,314-,01-,04.6005,,,,,W_A_97,,,,,W_M_309,SoilsF,4,4,04.6005,,Blasting Required For Fnds,,,,Blasting Required?:,C,,,106,Ea.,Yes,20169.279115,,2137943.586204,
,314-01-04.6006,314-,01-,04.6006,,,,,,,,,,W_M_310,SoilsF,4,4,04.6006,,Excavation W/Hammer for Fnds.,,,,,C,,,0,Ea.,,16263.821886,,0,
,314-01-04.6007,314-,01-,04.6007,,,,,,,,,,W_M_311,Foundations,4,4,04.6007,,On-Site Batch Plant,,,,,C,,,1,Ea.,,35666.276066,,35666.276066,
,314-01-04.6008,314-,01-,04.6008,,,,,,,,,,W_M_312,Foundations,4,4,04.6008,,Potable Water Source for Foundations,,,,,C,,,106,Ea.,,1943.812046,,206044.076831,
,314-01-04.6009,314-,01-,04.6009,,,,,,,,,,W_M_313,Foundations,4,4,04.6009,,Foundations Templates,,,,,C,,,13,Ea.,,8791.73705,,114292.581652,
,,Header,,4.7,,,,,,,,,,W_M_314,SoilsF,4,4,4.7,,ADJUSTMENTS FOR OVER EXCAVATION ON FNDS.,,,,,C,,,,,,,,,
,314-01-04.7001,314-,01-,04.7001,,,,,,,,,,W_M_315,SoilsF,4,4,04.7001,,Foundation Over Excavation (Up to 3' Deep),,,,% Found. Requiring Over-Ex:,C,,,10.6,Ea.,0.1,41146.242421,,436150.169667,
,314-01-04.7002,314-,01-,04.7002,,,,,,,,,,W_M_316,SoilsF,4,4,04.7002,,Foundation Over Excavation (Up to 5' Deep),,,,% Found. Requiring Over-Ex:,C,,,0,Ea.,0,74378.432642,,0,
,314-01-04.7003,314-,01-,04.7003,,,,,,,,,,W_M_317,SoilsF,4,4,04.7003,,Foundation Over Excavation (Up to 8' Deep),,,,% Found. Requiring Over-Ex:,C,,,0,Ea.,0,133605.49004,,0,
,314-01-04.7004,314-,01-,04.7004,,,,,,,,,,W_M_318,SoilsF,4,4,04.7004,,Foundation Over Excavation (Up to 10' Deep),,,,% Found. Requiring Over-Ex:,C,,,0,Ea.,0,179737.468361,,0,
,314-01-04.7005,314-,01-,04.7005,,,,,,,,,,W_M_319,SoilsF,4,4,04.7005,,Foundation Over Excavation Quality Control and Testing,,,,,C,,,2.6625,Wk.,,5349.94141,,14244.219004,
,,Header,,4.8,,,,,,,,,,W_M_320,SoilsF,4,4,4.8,,OTHER OVER EXCAVATION SCOPE,,,,,C,,,,,0,,,,
,314-01-04.8001,314-,01-,04.8001,,,,,,,,,,W_M_321,SoilsF,4,4,04.8001,,Pressure Grouting of Voids Under Fnds.,,,,,C,,,0,Cy.,100 cy per location,356.662761,,0,
,314-01-04.8002,314-,01-,04.8002,,,,,,,,,,W_M_322,SoilsF,4,4,04.8002,,Pressure Grouting Quality Control,,,,,C,,,0,Wk.,3 days per location +1 week for breakdowns + $100k mob. (25 week equivalent),7133.255213,,0,
,,Header,,4.9,,,,,,,,,,W_M_323,SoilsF,4,4,4.9,,OTHER SITE SPECIFIC ISSUES FOR WTG FOUNDATIONS,,,,,C,,,,,,,,,
,314-01-04.9001,314-,01-,04.9001,,,,,,,,,,W_M_324,SoilsF,4,4,04.9001,,Coal Vein Impacts for WTG Foundations,,,,,C,,,0,Ea.,,,,0,
,314-01-04.9002,314-,01-,04.9002,,,,,,,,,,W_M_325,Drains,4,4,04.9002,,Drain Tile Repair at Foundations,,,,% Found. Requiring Drain Tile Repairs:,C,,,0,Ea.,0,4458.284508,,0,
,314-01-04.9003,314-,01-,04.9003,,,,,W_A_98,,,,,W_M_326,SoilsF,4,4,04.9003,,Steel Pile under WTG Foundations,,,,Pilings Req'd at WTGs?:,C,,,0,Ea.,None,478373.927731,,0,
,314-01-04.9004,314-,01-,04.9004,,,,,,,,,,W_M_327,SoilsF,4,4,04.9004,,Stone Piles Under WTG Foundations,,,,,C,,,0,Ea.,,162709.551412,,0,
,314-01-04.9005,314-,01-,04.9005,,,,,,,,,,W_M_328,SoilsF,4,4,04.9005,,Rock Anchor Under WTG Foundations,,"18ea @ 42' X 3"" dia.",,,C,,,0,Ea.,0,9362.397467,,0,
,,,,,,,,,,,,,,W_M_329,,,-,330,,-,-,-,-,-,,,,-,-,,-,,-,
,,,,,,,,,,,,,,W_M_330,,,,331,,,,,,,,,,,,,,,37544258.36274,
,,,,,,,,,,,,,,W_M_331,,,,332,,,,,,,,,,,,,,,,
,,Header,,5.0,,,,,,,,,,W_M_332,,,,5.0,,"COLL., COMM. & SCADA SYSTEMS - NEE:",,,,,,,,,,,,,,
,,,,,,,,,,,,,,W_M_333,,,-,334,,-,-,-,-,-,,,,-,-,,-,,-,
,,Header,,5.1,,,,,,W_A_21,,,,W_M_334,Elect,5.1,5,5.1,,POWER CONVERSION UNITS,,,,,,,,,Spare Padmount Quantity,2,2386,Ft Elevation,,
,526-01-05.1001,526-,01-,05.1001,,,,,,,,,,W_M_335,Elect,5.1,5,05.1001,,Pad Mount Transformer - Type 1,"Shipping (Monterey, MX to Site - $3/Mile)",,"GE 2x Special adds 35kV Switchgear pad, terminations",,US,,,108,Ea.,GE 2x Special,71882,,7763256,
,526-01-05.1002,526-,01-,05.1002,,,W_A_41,,W_A_42,,,,,W_M_336,Elect,5.1,5,05.1002,,Pad Mount Transformer - Type 2,"Shipping (Monterey, MX to Site - $3/Mile)",,,,US,,,0,Ea.,2.82,71882,,0,
,526-01-05.1003,526-,01-,05.1003,,,,,,,,,,W_M_337,Elect,5.1,5,05.1003,,Low Voltage Cable - Pad Mount Transformer to WTG,,,GE 2x changes to 15kV pricing,Cable Size:,US,,,89812.8,Lf.,,3.83,,343983.024,
,526-01-05.1004,526-,01-,05.1004,,,,,,,,,,W_M_338,Elect,5.1,5,05.1004,,Pad Mount Transformer Foundation/Support/Fiberglass Box Pad,,,,,US,,,108,Ea.,,3640,,393120,
,,Header,,5.2,,,,,,,,,,W_M_339,Collection,5,5,5.2,,JUNCTION BOXES,,,,,US,,,,,,,,,
,526-01-05.2001,526-,01-,05.2001,,,,,,,,,,W_M_340,Collection,5,5,05.2001,,Pad Mount Junction Boxes,,,{depends one end vs third in},,US,,,35,Ea.,Default 2.5 per Homerun,1500,,52500,
,526-01-05.2002,526-,01-,05.2002,,,,,,,,,,W_M_341,Collection,5,5,05.2002,,Pad Mount Junction Boxes - Metal Enclosed Switchgear,,,,,US,,,0,Ea.,,50000,,0,
,526-01-05.2003,526-,01-,05.2003,,,,,,,,,,W_M_342,Collection,5,5,05.2003,,Pad Mount Junction Boxes - Extension,,,,,US,,,35,Ea.,,1900,,66500,
,,Header,,5.3,,,,W_A_66,,W_A_101,,,,W_M_343,Collection,5,5,5.3,,UNDERGROUND COLLECTION,,,,,US,,,,End,,Vry Good,Soil Thermo ,,
,526-01-05.3001,526-,01-,05.3001,,,,,,,,,,W_M_344,Collection,5,5,05.3001,,Collection Cable (1/0),,Collection Cable,,,US,,,195413.12,Lf.,0.22222222222222221,2.04,,398642.7648,
,526-01-05.3002,526-,01-,05.3002,,,,,,,,,,W_M_345,Collection,5,5,05.3002,,Collection Cable (4/0),,Collection Cable,,,US,,,48853.28,Lf.,5.5555555555555552E-2,2.92,,142651.5776,
,526-01-05.3003,526-,01-,05.3003,,,,,,,,,,W_M_346,Collection,5,5,05.3003,,Collection Cable (500 kcmil),,Collection Cable,,,US,,,195413.12,Lf.,0.22222222222222221,3.88,,758202.9056,
,526-01-05.3004,526-,01-,05.3004,,,,,,,,,,W_M_347,Collection,5,5,05.3004,,Collection Cable (750 kcmil),,Collection Cable,,,US,,,195413.12,Lf.,0.22222222222222221,4.86,,949707.7632,
,526-01-05.3005,526-,01-,05.3005,,,,,,,,,,W_M_348,Collection,5,5,05.3005,,Collection Cable (1000 kcmil),,Collection Cable,,,US,,,48853.28,Lf.,5.5555555555555552E-2,5.66,,276509.5648,
,526-01-05.3006,526-,01-,05.3006,,,,,,,,,,W_M_349,Collection,5,5,05.3006,,Collection Cable (1250 kcmil),,Collection Cable,,,US,,,392614.208,Lf.,0.22222222222222221,6.54,,2567696.92032,
,526-01-05.3007,526-,01-,05.3007,,,,,,,,,,W_M_350,Collection,5,5,05.3007,,Collection Cable (1500 kcmil),,Collection Cable,,,US,,,788804.352,Lf.,0,7.96,,6278882.64192,
,,,,,,,,,,,,,,W_M_351,Collection,5,5,352,,% hr 750 KCMIL,,% of Home Run Cable 750 kcmil,,,US,,,,,0,,,,
,,,,,,,,,,,,,,W_M_352,Collection,5,5,353,,% hr 1000 KCMIL,,% of Home Run Cable 1000 kcmil,,,US,,,,,0,,,,
,,,,,,,,,,,,,,W_M_353,Collection,5,5,354,,% hr 1250 KCMIL,,% of Home Run Cable 1250 kcmil,,,US,,,,,0.2,,,,
,,,,,,,,,,,,,,W_M_354,Collection,5,5,355,,% hr 1500 KCMIL,,% of Home Run Cable 1500 kcmil,,,US,,,,,0.8,,,,
,,,,,,,,,,,,,,W_M_355,Collection,5,5,356,,cable check,,,,Cable Mix Check:,US,,,,,Ok,,Ok,,
,526-01-05.3008,526-,01-,05.3008,,,,,,,,,,W_M_356,Collection,5,5,05.3008,,Trench Ground Wire/Cable,,(& Str No. 9 Copperweld),,,US,,,337472.1,Lf.,,0.84,,283476.564,
,,,,,,,,,,,,,,W_M_357,Collection,5,5,358,,Misc. Collection System Hardware,,,,,US,,,,,,,,,
,526-01-05.3101,526-,01-,05.3101,,,,,W_A_72,,,,,W_M_358,Collection,5,5,05.3101,,Cross Bonding Cabinet,,,,Crossbonding Required?:,US,,,0,Ea.,No,310,,0,
,526-01-05.3102,526-,01-,05.3102,,,,,,,,,,W_M_359,Collection,5,5,05.3102,,MV Collection System - Termination Materials - Elbow - 1/0,,,,,US,,,72,Ea.,,125,,9000,
,526-01-05.3103,526-,01-,05.3103,,,,,,,,,,W_M_360,Collection,5,5,05.3103,,MV Collection System - Termination Materials - Elbow - 4/0,,,,,US,,,27,Ea.,,130,,3510,
,526-01-05.3104,526-,01-,05.3104,,,,,,,,,,W_M_361,Collection,5,5,05.3104,,MV Collection System - Termination Materials - Elbow - 500,,,,,US,,,72,Ea.,,135,,9720,
,526-01-05.3105,526-,01-,05.3105,,,,,,,,,,W_M_362,Collection,5,5,05.3105,,MV Collection System - Termination Materials - Elbow - 750,,,,,US,,,72,Ea.,,140,,10080,
,526-01-05.3106,526-,01-,05.3106,,,,,,,,,,W_M_363,Collection,5,5,05.3106,,MV Collection System - Termination Materials - Elbow - 1000,,,,,US,,,18,Ea.,,150,,2700,
,526-01-05.3107,526-,01-,05.3107,,,,,,,,,,W_M_364,Collection,5,5,05.3107,,MV Collection System - Termination Materials - Elbow - 1250,,,,,US,,,135,Ea.,,160,,21600,
,526-01-05.3108,526-,01-,05.3108,,,,,,,,,,W_M_365,Collection,5,5,05.3108,,MV Collection System - Termination Materials - Elbow - 1500,,,,,US,,,255,Ea.,,180,,45900,
,526-01-05.3109,526-,01-,05.3109,,,,,,,,,,W_M_366,Collection,5,5,05.3109,,MV Collection System - Termination Materials - Reducing Tap Plug,,,,,US,,,108,Ea.,,96,,10368,
,526-01-05.3110,526-,01-,05.3110,,,,,,,,,,W_M_367,Collection,5,5,05.3110,,MV Collection System - Termination Materials - Ball Stud Grounding,,,,,US,,,108,Ea.,,1120,,120960,
,526-01-05.3111,526-,01-,05.3111,,,,,,,,,,W_M_368,Collection,5,5,05.3111,,MV Collection System - Termination Materials - Arresstor - Surge,,,,,US,,,42,Ea.,,285,,11970,
,526-01-05.3112,526-,01-,05.3112,,,,,,,,,,W_M_369,Collection,5,5,05.3112,,MV Collection System - Termination Materials - Cap,,,,,US,,,651,Ea.,,28,,18228,
,526-01-05.3113,526-,01-,05.3113,,,,,,,,,,W_M_370,Collection,5,5,05.3113,,MV Collection System - Termination Materials - Fault Indicators,,,,,US,,,108,Ea.,,0,,0,
,,,,,,,,,,,,,,W_M_371,Collection,5,5,372,,Misc. Collection System Hardware Other,,,,,US,,,0,Ea.,,0,,0,
,,Header,,5.4,,,,,,,,,,W_M_372,OHCollection,5,5,5.4,,OVERHEAD COLLECTION,Limited to 50 Mwe's Per Circuit,,,,US,,,929.737851,Amps,,,,,
,,,,,,,W_A_73,,,,,,,W_M_373,OHCollection,5,5,374,,Overhead Elec. Collection (34.5 kV),,,,,US,,,0,Mi.,2.785,Pole Butt Dia (Ft.),,,
,,,,,,,W_A_74,,,,,,,W_M_374,OHCollection,5,5,375,,,,,,,US,,,0,Ckts,80,Ft. Pole Length,,,
,526-01-05.4101,526-,01-,05.4101,,,,,,,,,,W_M_375,OHCollection,5,5,05.4101,,Overhead Collection Cable:,,,,Cable Size:,US,,,0,Lf.,Bluejay,1.930543,,0,
,526-01-05.4201,526-,01-,05.4201,,,,,,,,,,W_M_376,OHCollection,5,5,05.4201,,Overhead Collection Structures:,,,,Structure Type:,US,,,0,Ea.,Steel 12K,9300.924384,,0,
,526-01-05.4301,526-,01-,05.4301,,,,,,,,,,W_M_377,OHCollection,5,5,05.4301,,Overhead Collection OPGW Cable: ,,,,OPGW Cable Type:,US,,,0,Lf.,425,0,,0,
,526-01-05.4401,526-,01-,05.4401,,,,,,,,,,W_M_378,OHCollection,5,5,05.4401,,Overhead Collection Insulators,,,,Insulators per Pole (3 included in Material Price):,US,,,0,Ea.,,0,,0,
,526-01-05.4501,526-,01-,05.4501,,,,,,,,,,W_M_379,OHCollection,5,5,05.4501,,Overhead Collection U/G to A/G interfaces,,,,Interface U/G to A/G:,US,,,0,Ea.,,5000,,0,
,526-01-05.4999,526-,01-,05.4999,,,,,,,,,,W_M_380,OHCollection,5,5,05.4999,,Overhead collection Other,,,,Other:,US,,,0,Ea.,,,,0,
,,Header,,5.5,,,,,,,,,,W_M_381,OHCollection,5,5,5.5,,SCADA and COMMUNICATION,,,,,US,,,,,Remote Site?,,,,
,528-01-05.5001,528-,01-,05.5001,,,,,W_A_406,,,,,W_M_382,Micro,5,5,05.5001,,Installation of Comunications to Project Site - by Owner,,,,,US,,,1,Lot,Yes,444000,,444000,
,526-01-05.5002,526-,01-,05.5002,,,,,,,,,,W_M_383,Collection,5,5,05.5002,,Fiber Optic Cable - Low Strand (Armored or In Duct),,,,,US,,,293119.68,Lf.,,0.55,,161215.824,
,526-01-05.5003,526-,01-,05.5003,,,,,,,,,,W_M_384,Collection,5,5,05.5003,,Fiber Optic Cable - High Strand (Armored or In Duct),,,,,US,,,328668.48,Lf.,,0.79,,259648.0992,
,526-01-05.5004,526-,01-,05.5004,,,,,,,,,,W_M_385,Collection,5,5,05.5004,,Fiber Optic Cable - Conduit,,,,,US,,,0,Lf.,,0,,0,
,,,,,,,,,,,,,,W_M_386,Elect,5,5,387,,"SCADA - WTG, MET, Substation Sys. & Software:",,,,,US,,,1,Lot,,1060000,,1060000,
,561-07-05.5005,561-,07-,05.5005,,,,,,,,,,W_M_387,Elect,5,5,05.5005,,Supply Permanent WTG FAA Lights,,, L-864/L-810,,US,,,106,Ea.,498.71416,2085,,221010,
,561-07-05.5006,561-,07-,05.5006,,,W_A_48,,,,,,,W_M_388,Elect,5,5,05.5006,,Supply Aircraft Detection Lighting System,,,,,US,,,2,Ea.,SH HH,332000,,664000,
,561-07-05.5007,561-,07-,05.5007,,,,,W_A_45,,,,,W_M_389,Elect,5,5,05.5007,,Supply FAA Light Interface Cabinets,,,,,US,,,0,Ea.,89,3481.5,,0,
,561-06-99.3002,561-,06-,99.3002,,,,,,,,,,W_M_390,Elect,5,5,99.3002,,E&C Supply Climb Assist,,,,,C,,,106,Ea.,,10000,,1060000,
,561-06-99.3003,561-,06-,99.3003,,,,,,,,,,W_M_391,Elect,5,5,99.3003,,E&C Supply WTG E-Locks / NERC CIP Locks,,,,,US,,,106,Ea.,,680,,72080,
,,,,,,,,,,,,,,W_M_392,Elect,5,5,393,,"SCADA - Substation RTU Comm., Sys. & Software:",,,,,US,,,0,Lot,,40000,,0,
,,,,,,,,,,,,,,W_M_393,Elect,5,5,394,,"PMI Comm., System & Software:",,,,,US,,,0,Lot,,16000,,0,
,,,,,,,,,,,,,,W_M_394,Elect,5,5,395,,EWIS (Enterprise Wide Info. Sys.):,,,,,US,,,0,Lot,,50000,,0,
,528-01-05.5999,528-,01-,05.5999,,,,,,,,,,W_M_395,Elect,5,5,05.5999,,NEE Site Communication and Computer Systems,,,,,US,,,1,Lot,,106000,,106000,
,,,,,,,,,,,,,,W_M_396,,,-,397,,-,-,-,-,-,,,,-,-,,,,-,
,,,,,,,,,,,,,,W_M_397,,,,398,,,,,,,,,,,,,,,24587119.64944,
,,,,,,,,,,,,,,W_M_398,,,,399,,,,,,,,,,,,,,,,
,,Header,,6.0,,,,,,,,,,W_M_399,,,,6.0,,"COLL., COMM. & SCADA SYSTEMS - CONTRACTOR",,,,,,,,,,,,,,
,,,,,,,,,,,,,,W_M_400,,,-,401,,-,-,-,-,-,,,,-,-,,-,,-,
,,,,,,,,,,,,,,W_M_401,,,,402,,,,,,,,,,,,,,,,
,,Header,,6.1,,,,,,,,,,W_M_402,Collection,6,6,6.1,,CONTRACTOR SETUP FOR COLL. & COMM.,,,,,,,,,,,,,,
,327-01-06.1001,327-,01-,06.1001,,,,,,,,,,W_M_403,Collection,6,6,06.1001,,Sub-Contractor's Mob/Demob For Coll. & Comm.,,,,,C,,,1,Lot,,582287.437152,,582287.437152,
,327-01-06.1002,327-,01-,06.1002,,,,,,,,,,W_M_404,Collection,6,6,06.1002,,Sub-Contractor's Temporary Power Install,,,includes comm,,C,,,1,Lot,,94455.812384,,94455.812384,
,327-01-06.1003,327-,01-,06.1003,,,,,,,,,,W_M_405,Collection,6,6,06.1003,,Sub-Contractor's General Conditions,,,,,C,,,1,Lot,,377823.249536,,377823.249536,
,,Header,,6.2,,,,,,,,,,W_M_406,Collection,6,6,6.2,,CONTRACTOR COLL. & COMM. ENGINEERING,,,,,C,,,,,,,,,
,327-01-06.2001,327-,01-,06.2001,,,,,,,,,,W_M_407,Collection,6,6,06.2001,,Elec. Collection System Detailed Design & Layout,,,,,C,,,0,Lot,,302500,,0,
,327-01-06.2002,327-,01-,06.2002,,,,,,,,,,W_M_408,Collection,6,6,06.2002,,"Elec. Survey, Stake & Grub",,,,,C,,,1,Lot,,337773.985085,,337773.985085,
,327-01-06.2003,327-,01-,06.2003,,,,,,,,,,W_M_409,Collection,6,6,06.2003,,Collection System: Sub-surface Soil Investigation by Contractor,,,included above,,C,,,0,Lot,,271654.916417,,0,
,327-01-06.2004,327-,01-,06.2004,,,,,,,,,,W_M_410,Collection,6,6,06.2004,,"Elec. Signs, Location Markers",,,,,C,,,1,Lot,,148673.448693,,148673.448693,
,327-01-06.2005,327-,01-,06.2005,,,,,,,,,,W_M_411,Collection,6,6,06.2005,,Elec. Collection System Information for As Builts,,,,,C,,,1,Lot,,61963.012924,,61963.012924,
,327-01-06.2006,327-,01-,06.2006,,,,,,,,,,W_M_412,Collection,6,6,06.2006,,Collection & Elec. System QA/QC,,,,,C,,,17.445585,Mo.,,23236.129846,,405367.883318,
,,Header,,6.3,,,,,,,,,,W_M_413,Elect,6,6,6.3,,POWER CONVERSION UNITS,,,,,C,,,,,,,,,
,327-01-06.3001,327-,01-,06.3001,,,,,,,,,,W_M_414,Elect,6,6,06.3001,,"Unload / Install / Level ""Pad Mount"" Fiberglass Box Pad Transformers Fnds/Support",,,,,C,,,106,Ea.,,9823.404488,,1041280.875722,
,327-01-06.3002,327-,01-,06.3002,,,,,,,,,,W_M_415,Elect,6,6,06.3002,,"Install SPCC For ""Pad Mount"" Transformers",,,,,C,,,5,Ea.,Verify % Each Site,7556.464991,,37782.324954,
,327-01-06.3003,327-,01-,06.3003,,,,,,,,,,W_M_416,Elect,6,6,06.3003,,"Unload / Set / Level / Install ""Pad Mount"" Transformer(s)",,,,,C,,,106,Ea.,,22669.394972,,2402955.867051,
,327-01-06.3004,327-,01-,06.3004,,,,,,,,,,W_M_417,Elect,6,6,06.3004,,"Unload ""SPARE Pad Mount"" Transformer(s)",,,,,C,,,2,Ea.,,755.646499,,1511.292998,
,327-01-06.3005,327-,01-,06.3005,,,,,,,,,,W_M_418,Elect,6,6,06.3005,,"Install Grounding for ""Pad Mount"" Transformers (Grounding Grid/Rods, etc.)",,,,,C,,,106,Ea.,,944.558124,,100123.161127,
,,Header,,6.4,,,,,,,,,,W_M_419,Collection,6,6,6.4,,PAD MOUNT J-BOXES,,,,,C,,,,,,,,,
,327-01-06.4001,327-,01-,06.4001,,,,,,,,,,W_M_420,Collection,6,6,06.4001,,Set / Level / Install J-Boxes,,,,,C,,,35,Ea.,,25503.069344,,892607.427029,
,327-01-06.4002,327-,01-,06.4002,,,,,,,,,,W_M_421,Collection,6,6,06.4002,,Set / Level / Install Padmount Metal Enclosed Switchgear,,,,,C,,,0,Ea.,,4344.96737,,0,
,327-01-06.4003,327-,01-,06.4003,,,,,,,,,,W_M_422,Collection,6,6,06.4003,,Install J-Box Grounding ,,,"(Grounding rods, etc.)",,C,,,35,Ea.,,944.558124,,33059.534334,
,327-01-06.4004,327-,01-,06.4004,,,,,,,,,,W_M_423,Collection,6,6,06.4004,,Install Bollards & Rock for PMT & J-Boxes,,,, (4 per J-Box),C,,,140,Ea.,,566.734874,,79342.882403,
,,Header,,6.5,,,,,,,,,,W_M_424,Collection,6,6,6.5,,"COLLECTION, CABLE & F.O. INSTALLATION TESTING",,,,,C,,,,,,,,,
,327-01-06.5001,327-,01-,06.5001,,,,,,,,,,W_M_425,Elect,6,6,06.5001,,Electrical and Communication Testing and Check Out,,,"Testing, Continuity, Megger, Grd Grid Resistance, PDIV, etc.",,C,,,1,Lot,,434496.736967,,434496.736967,
,,,,,,,,,,,,,,W_M_426,Elect,6,6,427,,Continuity Testing:,,,,,C,,,0,Lot,,,,0,
,,,,,,,,,,,,,,W_M_427,Elect,6,6,428,,Meggering:,,,,,C,,,0,Lot,,,,0,
,,,,,,,,,,,,,,W_M_428,Elect,6,6,429,,Grounding Grid Resistance:,,,,,C,,,0,Lot,,,,0,
,,,,,,,,,,,,,,W_M_429,Elect,6,6,430,,PDIV,,,,,C,,,0,Lot,,,,0,
,,,,,,,,,,,,,,W_M_430,Elect,6,6,431,,Hi POT,,,,,C,,,0,Lot,,,,0,
,,,,,,,,,,,,,,W_M_431,Elect,6,6,432,,db Loss (FO),,,,,C,,,0,Lot,,,,0,
,,Header,,6.6,,,,,W_A_28,,,,,W_M_432,Collection,6,6,6.6,,UNDERGROUND COLLECTION INSTALLATION,,,,Winter Construction?:,C,,,,,No,,,,
,327-01-06.6001,327-,01-,06.6001,,,,,W_A_99,,,,,W_M_433,Elect,6,6,06.6001,,Install Power Cable LV - WTG to Pad Mount,,,,Soil Hardness:,C,,,106,Ea.,High,9459.105919,,1002665.22742,
,327-01-06.6002,327-,01-,06.6002,,,,,,,,,,W_M_434,Trench,6,6,06.6002,,Collection Trench W/FO (native backfill),,,,(Trench Footage),C,,,555168,Lf.,1.2,35.445581,0,19678252.444964,
,327-01-06.6003,327-,01-,06.6003,,,,,,,,,,W_M_435,Trench,6,6,06.6003,,Install Collection Cable: (1/0) Trench Footage,,,,(Trench Footage),C,,,58158.666667,Lf.,,0.816098,,47463.184286,
,327-01-06.6004,327-,01-,06.6004,,,,,,,,,,W_M_436,Trench,6,6,06.6004,,Install Collection Cable: (4/0) Trench Footage,,,,(Trench Footage),C,,,14539.666667,Lf.,,0.816098,,11865.796071,
,327-01-06.6005,327-,01-,06.6005,,,,,,,,,,W_M_437,Trench,6,6,06.6005,,Install Collection Cable: (500 kcmil) Trench Footage,,,,(Trench Footage),C,,,58158.666667,Lf.,,0.906776,,52736.871429,
,327-01-06.6006,327-,01-,06.6006,,,,,,,,,,W_M_438,Trench,6,6,06.6006,,Install Collection Cable: (750 kcmil) Trench Footage,,,,(Trench Footage),C,,,58158.666667,Lf.,,1.020123,,59328.980357,
,327-01-06.6007,327-,01-,06.6007,,,,,,,,,,W_M_439,Trench,6,6,06.6007,,"Install Collection Cable: (1,000 kcmil) Trench Footage",,,,(Trench Footage),C,,,14539.666667,Lf.,,1.165855,,16951.137245,
,327-01-06.6008,327-,01-,06.6008,,,,,,,,,,W_M_440,Trench,6,6,06.6008,,"Install Collection Cable: (1,250 kcmil) Trench Footage",,,,(Trench Footage),C,,,116849.466667,Lf.,,1.360164,,158934.402729,
,327-01-06.6009,327-,01-,06.6009,,,,,,,,,,W_M_441,Trench,6,6,06.6009,,"Install Collection Cable: (1,500 kcmil) Trench Footage",,,,(Trench Footage),C,,,234763.2,Lf.,,1.632196,,383179.658813,
,,,,,,,,,,,,,,W_M_442,Collection,6,6,443,,ENGINEERED BACKFILL MATERIAL CATEGORY:,,,,,C,,,,,,,,,
,327-01-06.6101,327-,01-,06.6101,,,,,,,,,,W_M_443,Collection,6,6,06.6101,,Backfill Category A: Minimum Compaction,,,,,C,,,0,Cy.,0,94.455812,,0,
,327-01-06.6102,327-,01-,06.6102,,,,,,,,,,W_M_444,Collection,6,6,06.6102,,Backfill Category B: Moderate Compaction,,,,,C,,,0,Cy.,0,132.238137,,0,
,327-01-06.6103,327-,01-,06.6103,,,,,,,,,,W_M_445,Collection,6,6,06.6103,,Backfill Category C: Granular Backfill,,,,,C,,,0,Cy.,0,151.1293,,0,
,327-01-06.6104,327-,01-,06.6104,,,,,,,,,,W_M_446,Collection,6,6,06.6104,,Backfill Category D: Fluidized Thermal BF,,,,,C,,,0,Cy.,0,377.82325,,0,
,327-01-06.6105,327-,01-,06.6105,,,,,,,,,,W_M_447,Collection,6,6,06.6105,,Underground Collection Special Conditions,,Imbedded Cable Duct Bank in Flood Areas,,,C,,,,Ea.,0,,,0,
,,,,,,,,,,,,,,W_M_448,Collection,6,6,449,,COLLECTION CABLE SPLICES W/MATERIALS,,,,Spacing Lf.,C,,,,,,,,,
,327-01-06.6301,327-,01-,06.6301,,,,,,,,,,W_M_449,Collection,6,6,06.6301,,Coll. Cable Splices: (1/0)  (per location),,,,13800,C,,,21,Ea.,,7140.859416,,149958.047741,
,327-01-06.6302,327-,01-,06.6302,,,,,,,,,,W_M_450,Collection,6,6,06.6302,,Coll. Cable Splices: (4/0)  (per location),,,,11200,C,,,6,Ea.,,7322.214576,,43933.287456,
,327-01-06.6303,327-,01-,06.6303,,,,,,,,,,W_M_451,Collection,6,6,06.6303,,Coll. Cable Splices: (500)  (per location),,,,7100,C,,,25,Ea.,,7503.569736,,187589.243395,
,327-01-06.6304,327-,01-,06.6304,,,,,,,,,,W_M_452,Collection,6,6,06.6304,,Coll. Cable Splices: (750)  (per location),,,,5800,C,,,27,Ea.,,8433.01493,,227691.403101,
,327-01-06.6305,327-,01-,06.6305,,,,,,,,,,W_M_453,Collection,6,6,06.6305,,Coll. Cable Splices: (1000)  (per location),,,,5000,C,,,7,Ea.,,9079.092686,,63553.648804,
,327-01-06.6306,327-,01-,06.6306,,,,,,,,,,W_M_454,Collection,6,6,06.6306,,Coll. Cable Splices: (1250)  (per location),,,,4200,C,,,62,Ea.,,9441.803006,,585391.786366,
