
,,,B_A_7,ASSUMP_UID_COLUMNS,,,,,,B_M_1,,,,,,,,,,,,,,Project Name:,,Red Pricing Project Name,,,,,,,BESSPower OMNI,,,,,,,BESSPower,,,,,,,Vulcan Solar,,,,,,,Vulcan Solar,,,,,,,Vulcan Solar,,,,,,,Vulcan Solar,,,,,,
,531-03-00~~531-03-19.1901,531-03-19.1901,,,,,,,,B_M_701,Store,5.2,5,L,,,Batteries Overland delivery to site,,,,,USD,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,,,,,,,,,,B_M_702,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_703,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,
,,,,,,,,,,B_M_704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_705,,,,,14,,BATTERY PROCUREMENT (OEM Scope),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,,,,,,,,B_M_706,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_707,Bess,14.1,14,,14.1,,BASELINE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_708,Bess,14.1,14,,,,For this Price Block of Bess's:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_709,Bess,14.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,531-01-00~~531-01-19.1001,531-01-19.1001,,,,,,,,B_M_710,Bess,14.1,14,T,14.11,,Battery Procurement - Battery Type 1,,,,,USD,,,,505.052,MWh,Assum,215000,,108586180,,505.052,MWh,Assum,215000,,108586180,,521.344,MWh,Assum,160000,,83415040,,4024.124,MWh,Assum,160000,,643859840,,1262.63,MWh,Assum,160000,,202020800,,2765.567,MWh,Assum,160000,,442490720,,4020.051,MWh,Assum,160000,,643208160,
,531-02-00~~531-02-19.1002,531-02-19.1002,,,,,,,,B_M_711,Bess,14.1,14,T,14.11,,Battery Procurement - Battery Type 2,,,,,USD,,,,,MWh,Assum,,,0,,,MWh,Assum,,,0,,,MWh,Assum,,,0,,,MWh,Assum,,,0,,,MWh,Assum,,,0,,,MWh,Assum,,,0,,,MWh,Assum,,,0,
,531-03-00~~531-03-19.1901,531-03-19.1901,,,,,,,,B_M_712,Bess,14.3,14,T,14.11,,Battery Procurement - Battery Freight,,CA Only,10,$/kWh,USD,,,,124,Trk.,,3129.75,,388089,,124,Trk.,,3129.75,,388089,,128,Trk.,,0,,0,,988,Trk.,,0,,0,,310,Trk.,,0,,0,,679,Trk.,,0,,0,,987,Trk.,,0,,0,
,,,,,,,,,,B_M_713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,,,,,,,,B_M_714,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_715,,,,,,,,,,,,,,,,,,,,,108974269,,,,,,,108974269,,,,,,,83415040,,,,,,,643859840,,,,,,,202020800,,,,,,,442490720,,,,,,,643208160,
,,,,,,,,,,B_M_716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_717,,,,,15,,NEER GENERAL M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,,,,,,,,B_M_718,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_719,NEE,15,15,,15.1,,NEER - FIELD / SITE PERSONNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,576-02-00~~576-02-96.1001,576-02-96.1001,,,,,,,,B_M_720,NEE,15,15,,15.01,,NEER: Project Manager,,,,,USD,,,,11,Mo.,,14300,,157300,,11,Mo.,,14300,,157300,,5.5,Mo.,,13000,,71500,,9,Mo.,,13000,,117000,,7,Mo.,,13000,,91000,,8,Mo.,,13000,,104000,,9,Mo.,,13000,,117000,
,576-02-00~~576-02-96.1002,576-02-96.1002,,,,,,,,B_M_721,NEE,15,15,,15.02,,NEER: Construction Manager,,,,,USD,,,,5.5,Mo.,,13346.3,,73404.65,,5.5,Mo.,,13346.3,,73404.65,,0,Mo.,,12133,,0,,0,Mo.,,12133,,0,,0,Mo.,,12133,,0,,0,Mo.,,12133,,0,,0,Mo.,,12133,,0,
,576-02-00~~576-02-96.1003,576-02-96.1003,,,,,,,,B_M_722,NEE,15,15,,15.03,,NEER: Elec./Civil Superintendent,,,,,USD,,,,,Not Used,,11440,,0,,,Not Used,,11440,,0,,,Not Used,,10400,,0,,,Not Used,,10400,,0,,,Not Used,,10400,,0,,,Not Used,,10400,,0,,,Not Used,,10400,,0,
,576-02-00~~576-02-96.1004,576-02-96.1004,,,,,,,,B_M_723,NEE,15,15,,15.04,,NEER: Electrical Superintendent ,,,,,USD,,,,5.5,Mo.,,11440,,62920,,5.5,Mo.,,11440,,62920,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,
,576-02-00~~576-02-96.1005,576-02-96.1005,,,,,,,,B_M_724,NEE,15,15,,15.05,,NEER: Civil Superintendent,,,,,USD,,,,2.75,Mo.,,11440,,31460,,2.75,Mo.,,11440,,31460,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,,0,Mo.,,10400,,0,
,576-02-00~~576-02-96.1006,576-02-96.1006,,,,,,,,B_M_725,NEE,15,15,,15.06,,NEER: Erection Superintendent,,,,,USD,,,,,Mo.,,11440,,0,,,Mo.,,11440,,0,,,Mo.,,10400,,0,,,Mo.,,10400,,0,,,Mo.,,10400,,0,,,Mo.,,10400,,0,,,Mo.,,10400,,0,
,576-02-00~~576-02-96.1007,576-02-96.1007,,,,,,,,B_M_726,NEE,15,15,,15.07,,NEER: Interconn. Coordinator,,,,,USD,,,,,Mo.,Eliminated,15252.6,,0,,,Mo.,Eliminated,15252.6,,0,,,Mo.,Eliminated,13866,,0,,,Mo.,Eliminated,13866,,0,,,Mo.,Eliminated,13866,,0,,,Mo.,Eliminated,13866,,0,,,Mo.,Eliminated,13866,,0,
,576-02-00~~576-02-96.1008,576-02-96.1008,,,,,,,,B_M_727,NEE,15,15,,15.08,,NEER: T-Line Superintendent,,,,,USD,,,,,Mo.,,13475,,0,,,Mo.,,13475,,0,,,Mo.,,12250,,0,,,Mo.,,12250,,0,,,Mo.,,12250,,0,,,Mo.,,12250,,0,,,Mo.,,12250,,0,
,576-02-00~~576-02-96.1009,576-02-96.1009,,,,,,,,B_M_728,NEE,15,15,,15.09,,NEER: Mat'l/Logistics Coordinator,,,,,USD,,,,,Mo.,Eliminated,10486.3,,0,,,Mo.,Eliminated,10486.3,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,
,576-02-00~~576-02-96.1010,576-02-96.1010,,,,,,,,B_M_729,NEE,15,15,,15.1,,NEER: Site/Prj. Coordinator,,,,,USD,,,,,Mo.,Eliminated,10486.3,,0,,,Mo.,Eliminated,10486.3,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,
,576-02-00~~576-02-96.1011,576-02-96.1011,,,,,,,,B_M_730,NEE,15,15,,15.11,,NEER: QA/QC Inspector,,,,,USD,,,,,Mo.,Eliminated,10486.3,,0,,,Mo.,Eliminated,10486.3,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,,,Mo.,Eliminated,9533,,0,
,576-02-00~~576-02-96.1012,576-02-96.1012,,,,,,,,B_M_731,NEE,15,15,,15.12,,NEER: Safety & Environmental,,,,,USD,,,,5.5,Mo.,,10486.3,,57674.65,,5.5,Mo.,,10486.3,,57674.65,,0,Mo.,,9533,,0,,0,Mo.,,9533,,0,,0,Mo.,,9533,,0,,0,Mo.,,9533,,0,,0,Mo.,,9533,,0,
,,,,,,,,,,B_M_732,NEE,15,15,,15.2,,SITE BOUND PERSONNEL,,,,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,576-02-00~~576-02-96.2001,576-02-96.2001,,,,,,,,B_M_733,NEE,15,15,,15.21,,Administrative Support,,,,,USD,,,,55.55572,Mo.,,4766.3,,264795.228236,,55.55572,Mo.,,4766.3,,264795.228236,,0,Mo.,,4333,,0,,0,Mo.,,4333,,0,,0,Mo.,,4333,,0,,0,Mo.,,4333,,0,,0,Mo.,,4333,,0,
,576-02-00~~576-02-96.2002,576-02-96.2002,,,,,,,,B_M_734,NEE,15,15,,15.22,,General Site Security,,,,,USD,,,,,Mo.,,13200,,0,,,Mo.,,13200,,0,,,Mo.,,12000,,0,,,Mo.,,12000,,0,,,Mo.,,12000,,0,,,Mo.,,12000,,0,,,Mo.,,12000,,0,
,,,,,,,,,,B_M_735,NEE,15,15,,15.23,,Other,Post-COD BESS Site Support,,,,USD,,,,7,Ea,,234000,,1638000,,7,Ea,,234000,,1638000,,7,Ea,,234000,,1638000,,8,Ea,,234000,,1872000,,8,Ea,,234000,,1872000,,8,Ea,,234000,,1872000,,8,Ea,,234000,,1872000,
,,,,,,,,,,B_M_736,NEE,15,15,,15.3,,NEER - FIELD / SITE EXPENDITURES,,,,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,576-03-00~~576-03-96.3001,576-03-96.3001,,,,,,,,B_M_737,NEE,15,15,,15.31,,Prj. Vehicle's:,NEER - Truck's,,,,USD,,,,11,Mo.,,880,,9680,,11,Mo.,,880,,9680,,5.5,Mo.,,800,,4400,,9,Mo.,,800,,7200,,7,Mo.,,800,,5600,,8,Mo.,,800,,6400,,9,Mo.,,800,,7200,
,576-03-00~~576-03-96.3002,576-03-96.3002,,,,,,,,B_M_738,NEE,15,15,,15.32,,Prj. Vehicle's:,NEER - ATV's,,With trailer for transport.,,USD,,,,0,Ea.,,8800,,0,,0,Ea.,,8800,,0,,0,Ea.,,8000,,0,,0,Ea.,,8000,,0,,0,Ea.,,8000,,0,,0,Ea.,,8000,,0,,0,Ea.,,8000,,0,
,576-03-00~~576-03-96.3003,576-03-96.3003,,,,,,,,B_M_739,NEE,15,15,,15.33,,Prj. Vehicle's:,Insurance,,510,Per/Veh./Yr,USD,,,,50.416667,Trk-Yrs,,561,,28283.75,,50.416667,Trk-Yrs,,561,,28283.75,,12.604167,Trk-Yrs,,510,,6428.125,,33.75,Trk-Yrs,,510,,17212.5,,20.416667,Trk-Yrs,,510,,10412.5,,26.666667,Trk-Yrs,,510,,13600,,33.75,Trk-Yrs,,510,,17212.5,
,576-04-00~~576-04-96.3004,576-04-96.3004,,,,,,,,B_M_740,NEE,15,15,,15.34,,"Subsistence for Field Personnel (lodging, meals, etc.) ",,,7,Days Per Wk,USD,,,,2830.57446,Dy,,121,,342499.50966,,2830.57446,Dy,,121,,342499.50966,,381.25,Dy,,110,,41937.5,,518.5,Dy,,110,,57035,,457.5,Dy,,110,,50325,,488,Dy,,110,,53680,,518.5,Dy,,110,,57035,
,576-04-00~~576-04-96.3005,576-04-96.3005,,,,,,,,B_M_741,NEE,15,15,,15.35,,"Travel (Air Fares, Vendor Inspections, Etc.)",,,4,Wks Per Trip,USD,,,,80.416149,Ea.,,742.5,,59708.990633,,80.416149,Ea.,,742.5,,59708.990633,,0,Ea.,,675,,0,,0,Ea.,,675,,0,,0,Ea.,,675,,0,,0,Ea.,,675,,0,,0,Ea.,,675,,0,
,576-04-00~~576-04-96.3997,576-04-96.3997,,,,,,,,B_M_742,NEE,15,15,,15.36,,Home Office Support - NEER,,,Yes,,USD,,,,11,Mo.,,7883.333333,,86716.666667,,11,Mo.,,7883.333333,,86716.666667,,0,Mo.,,7166.666667,,0,,0,Mo.,,7166.666667,,0,,0,Mo.,,7166.666667,,0,,0,Mo.,,7166.666667,,0,,0,Mo.,,7166.666667,,0,
,,,,,,,,,,B_M_743,NEE,15,15,,15.37,,"""SPECIAL"" items purchased for local area (PR, like fire trucks, etc.)",,,,,USD,,,,0,Lt.,,0,,0,,0,Lt.,,0,,0,,0,Lt.,,0,,0,,0,Lt.,,0,,0,,0,Lt.,,0,,0,,0,Lt.,,0,,0,,0,Lt.,,0,,0,
,,,,,,,,,,B_M_744,NEE,15,15,,15.4,,NEER - OTHER (If Not Carried By Contractor),,,,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,576-03-00~~576-03-96.4001,576-03-96.4001,,,,,,,,B_M_745,NEE,15,15,,15.41,,Field Office Trailers - NEER,,,W / EPC,,USD,,,,0,Mo. W/EPC,,3850,,0,,0,Mo. W/EPC,,3850,,0,,0,Mo. W/EPC,,3500,,0,,0,Mo. W/EPC,,3500,,0,,0,Mo. W/EPC,,3500,,0,,0,Mo. W/EPC,,3500,,0,,0,Mo. W/EPC,,3500,,0,
,576-03-00~~576-03-96.4002,576-03-96.4002,,,,,,,,B_M_746,NEE,15,15,,15.42,,"Facilities & Infrastructure (sanitary, trash,etc.)",,,W / EPC,,USD,,,,0,Mo. W/EPC,,6600,,0,,0,Mo. W/EPC,,6600,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,
,576-03-00~~576-03-96.4003,576-03-96.4003,,,,,,,,B_M_747,NEE,15,15,,15.43,,Storage Containers ,,,W / EPC,,USD,,,,0,Mo. W/EPC,,6600,,0,,0,Mo. W/EPC,,6600,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,,0,Mo. W/EPC,,6000,,0,
,576-03-00~~576-03-96.4004,576-03-96.4004,,,,,,,,B_M_748,NEE,15,15,,15.44,,"Misc. Field Office G&A (Office setup,etc.)",,,Yes,,USD,,,,11,Mo.,,13750,,151250,,11,Mo.,,13750,,151250,,0,Mo.,,12500,,0,,0,Mo.,,12500,,0,,0,Mo.,,12500,,0,,0,Mo.,,12500,,0,,0,Mo.,,12500,,0,
,576-03-00~~576-03-96.4005,576-03-96.4005,,,,,,,,B_M_749,NEE,15,15,,15.45,,Communications to Field Facilities,,,Yes,,USD,,,,0,Ea.,,55000,,0,,0,Ea.,,55000,,0,,0,Ea.,,50000,,0,,0,Ea.,,50000,,0,,0,Ea.,,50000,,0,,0,Ea.,,50000,,0,,0,Ea.,,50000,,0,
,576-04-00~~576-04-96.4006,576-04-96.4006,,,,,,,,B_M_750,NEE,15,15,,15.46,,Safety & Public Relations,,,Yes,,USD,,,,0,Ea.,,44000,,0,,0,Ea.,,44000,,0,,0,Ea.,,40000,,0,,0,Ea.,,40000,,0,,0,Ea.,,40000,,0,,0,Ea.,,40000,,0,,0,Ea.,,40000,,0,
,576-04-00~~576-04-96.4007,576-04-96.4007,,,,,,,,B_M_751,NEE,15,15,,15.47,,NEER's OVH Mark-up,,,No,,USD,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,502-02-00~~502-02-96.4801,502-02-96.4801,,,,,,,,B_M_752,NEE,15,15,,15.48,,UL Certification ,,,,,USD,,,,1,Lot,,35000,,35000,,1,Lot,,35000,,35000,,1,Lot,,35000,,35000,,1,Lot,,35000,,35000,,1,Lot,,35000,,35000,,1,Lot,,35000,,35000,,1,Lot,,35000,,35000,
,,,,,,,,,,B_M_753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_754,,,,,,,,,,,,,,,,,,,,,2998693.445195,,,,,,,2998693.445195,,,,,,,1797265.625,,,,,,,2105447.5,,,,,,,2064337.5,,,,,,,2084680,,,,,,,2105447.5,
,,,,,,,,,,B_M_755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_756,,,,,16,,RISK MANAGEMENT & FPL COSTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,,,,,,,,B_M_757,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_758,NEE,16,16,,16.1,,PRE - COD,,Set At,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,571-02-00~~571-02-98.1001,571-02-98.1001,,,,,,,,B_M_759,NEE,16,16,,16.11,,Builders All- Risk Insurance ,,6.9999999999999999E-4,,,USD,,,,0,Ea.,,148668096.502958,,0,,0,Ea.,,148221583.175826,,0,,0,Ea.,,107303052.467877,,0,,0,Ea.,,808330355.508139,,0,,0,Ea.,,255389002.456488,,0,,0,Ea.,,556241520.878927,,0,,0,Ea.,,807605094.757077,,0,
,576-04-00~~576-04-96.4007,576-04-96.4007,,,,,,,,B_M_760,NEE,16,16,,16.12,,Executive Overhead,,1.1000000000000001E-3,Pick County:,,USD,,,,0,Ea.,Solar only?,148668096.502958,,0,,0,Ea.,Solar only?,148221583.175826,,0,,0,Ea.,Solar only?,107303052.467877,,0,,0,Ea.,Solar only?,808330355.508139,,0,,0,Ea.,Solar only?,255389002.456488,,0,,0,Ea.,Solar only?,556241520.878927,,0,,0,Ea.,Solar only?,807605094.757077,,0,
,581-01-00~~581-01-96.4009,581-01-96.4009,,,B_A_102,,,,,B_M_761,NEE,16,16,,16.13,,Sales Tax,,6.9999999999999993E-2,Palm Beach,,USD,,,,0,Ea.,No,128425733.319191,,0,,0,Ea.,No,128322685.607852,,0,,0,Ea.,No,95281934.968095,,0,,0,Ea.,No,732007307.101471,,0,,0,Ea.,No,230451703.253597,,0,,0,Ea.,No,503190910.925863,,0,,0,Ea.,No,731344696.343164,,0,
,571-02-00~~571-02-98.1004,571-02-98.1004,,,,,,,,B_M_762,NEE,16,16,,16.15,,Construction Insurance,,425,Per Mw,,USD,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,571-02-00~~571-02-98.1005,571-02-98.1005,,,,,,,,B_M_763,NEE,16,16,,16.16,,DSU Insurance (Delayed Start-Up),,0.252,Per $100 value,,USD,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,,,,,,,,,,B_M_764,NEE,16,16,,16.17,,Other ,,,,,USD,,,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,,0,Ea.,,0,,0,
,,,,,,,,,,B_M_765,NEE,16,16,,16.2,,POST - COD,,,,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,571-02-00~~571-02-98.2001,571-02-98.2001,,,,,,,,B_M_766,NEE,16,16,,16.21,,Business Interruption Insurance,,2000,Per Mw,,USD,,,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,,0,Ea.,,,,0,
,,,,,,,,,,B_M_767,NEE,16,16,,16.3,,"""OTHER"" RISK ISSUES",,,,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,571-02-00~~571-02-98.2003,571-02-98.2003,,,,,,,,B_M_768,NEE,16,16,,16.31,,Crop Damage to L.O.'s,,No crop damage cost are included,,,USD,,,,0,Ac.,,1100,,0,,0,Ac.,,1100,,0,,0,Ac.,,1100,,0,,0,Ac.,,1100,,0,,0,Ac.,,1100,,0,,0,Ac.,,1100,,0,,0,Ac.,,1100,,0,
,571-03-00~~571-03-98.2004,571-03-98.2004,,,,,,,,B_M_769,NEE,16,16,,16.32,,"NEER's Construction Wrap, Fee",,,,,USD,,,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,
,571-03-00~~571-03-98.2004,571-03-98.2004,,,,,,,,B_M_770,NEE,16,16,,16.33,,"NEER's Construction Wrap, Fee",,,,,USD,,,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,,0,Pct.,,0,,0,
,-,-,,,,,,,,B_M_771,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_772,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,
,,,,,,,,,,B_M_773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_774,,,,,17,,PROJECT ESCALATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,,,,,,,,B_M_775,,,-,,-,,-,-,-,-,-,,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,
,,,,,,,,,,B_M_776,ESC,17,17,,17.1,,ESCALATION BREAKDOWN,,,,,,,,,,,Number of Years from Basis,,,,,,,Number of Years from Basis,,,,,,,Number of Years from Basis,,,,,,,Number of Years from Basis,,,,,,,Number of Years from Basis,,,,,,,Number of Years from Basis,,,,,,,Number of Years from Basis,,,,
,580-01-00~~580-01-97.1100,580-01-97.1100,,,,,,,,B_M_777,ESC,17,17,,17.11,,NEER (Mat'l):,,,0.02,Per Year for,C,,,,2.3547057162194296E-3,Ea.,0.12,9743118.345337,,22942.176462,,2.3547057162194296E-3,Ea.,0.12,9675512.745102,,22782.985168,,9.408404871918008E-2,Ea.,4.54,2545064.554833,,239449.97757,,0.121749117090731,Ea.,5.80,17800786.126778,,2167229.994456,,0.121749117090731,Ea.,5.80,6023994.133669,,733415.967134,,0.121749117090731,Ea.,5.80,12174753.569453,,1482265.497878,,0.121749117090731,Ea.,5.80,17796192.751277,,2166670.755044,
,,,,,,,,,,B_M_778,ESC,17,17,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B_M_779,ESC,17,17,,,,,,,,,,,,,,,0.12,,,,,,,0.12,,,,,,,4.54,,,,,,,5.80,,,,,,,5.80,,,,,,,5.80,,,,,,,5.80,,,,
,580-01-00~~580-01-97.1101,580-01-97.1101,,,,,,,,B_M_780,ESC,17.1,17,,17.12,,EPC (Mat'l + Labor):,,,0.03,Per Year for,C,,,,3.5168382514938479E-3,Ea.,EPC,22766083.307056,,80064.632611,,3.5168382514938479E-3,Ea.,EPC,22400816.907507,,78780.049765,,0.14364126319573778,Ea.,EPC,14709686.033663,,2112917.883088,,0.18707430772498324,Ea.,EPC,84840826.371869,,15871538.860333,,0.18707430772498324,Ea.,EPC,29034282.946835,,5431568.38257,,0.18707430772498324,Ea.,EPC,59531827.880095,,11136875.488272,,0.18707430772498324,Ea.,EPC,84771838.99631,,15858633.094808,
,580-01-00~~580-01-97.1006,580-01-97.1101,,,,,,,,B_M_781,ESC,17.2,17,,,,Substation (Labor):,,,,,,,,,3.5168382514938479E-3,Ea.,Substation,3586094.99777,,12611.716062,,3.5168382514938479E-3,Ea.,Substation,3572453.670421,,12563.74172,,0.14364126319573778,Ea.,Substation,290527.504381,,41731.737722,,0.18707430772498324,Ea.,Substation,1103725.509491,,206478.685606,,0.18707430772498324,Ea.,Substation,533012.875984,,99713.014783,,0.18707430772498324,Ea.,Substation,885149.429379,,165588.716734,,0.18707430772498324,Ea.,Substation,1103725.509491,,206478.685606,
,,,,,,,,,,B_M_782,ESC,17,17,,,,,,,,Code,,,,,,,0.12,,,,,,,0.12,,,,,,,4.54,,,,,,,5.80,,,,,,,5.80,,,,,,,5.80,,,,,,,5.80,,,,
,580-01-00~~580-01-97.1007,580-01-97.1007,,,,,,,,B_M_783,ESC,17.3,17,,17.13,,T-Line Construction (Mat'l):,,,0.02,10,C,,,,2.3547057162194296E-3,Ea.,Materials,0,,0,,2.3547057162194296E-3,Ea.,Materials,0,,0,,9.408404871918008E-2,Ea.,Materials,0,,0,,0.121749117090731,Ea.,Materials,0,,0,,0.121749117090731,Ea.,Materials,0,,0,,0.121749117090731,Ea.,Materials,0,,0,,0.121749117090731,Ea.,Materials,0,,0,
,580-01-00~~580-01-97.1008,580-01-97.1008,,,,,,,,B_M_784,ESC,17.3,17,,,,T-Line Construction (Labor):,,,0.03,10.4,C,,,,3.5168382514938479E-3,Ea.,Labor,0,,0,,3.5168382514938479E-3,Ea.,Labor,0,,0,,0.14364126319573778,Ea.,Labor,0,,0,,0.18707430772498324,Ea.,Labor,0,,0,,0.18707430772498324,Ea.,Labor,0,,0,,0.18707430772498324,Ea.,Labor,0,,0,,0.18707430772498324,Ea.,Labor,0,,0,
,,,,,,,,,,B_M_785,ESC,17.3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
