,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_192,,,,,,,S_M_462,,OHCollection,5,5,391,,,,,,,,,US,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,0,Ckts,70,Ft. Pole Length,,,,
,,03-00-00~~03-00-05.4101,526-01-00~~526-01-05.4101,310-,01-,03-,00-,526-,01-,05.4101,Collection Material - Contractor,,,,,,,,,,,,,1.43,10-08-18,,,,,,1,Formula,Updated 8/24/2017,,,,,,,,,,,,S_M_463,,OHCollection,5,5,05.4101,,Overhead Collection Cable:,,,,,,Cable Size:,US,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,1.930543,,0,,0,Lf.,Bluejay,#N/A,,#N/A,,
,,03-00-00~~03-00-05.4201,526-01-00~~526-01-05.4201,310-,01-,03-,00-,526-,01-,05.4201,Collection Material - Contractor,,,,,,,,,,,,,1.43,10-08-18,,,,,,1,Formula,Updated 8/24/2017,,,,,,,,,,,,S_M_464,,OHCollection,5,5,05.4201,,Overhead Collection Structures:,,,,,,Structure Type:,US,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,3800,,0,,0,Ea,Wood H2,#N/A,,#N/A,,
,,03-00-00~~03-00-05.4301,526-01-00~~526-01-05.4301,310-,01-,03-,00-,526-,01-,05.4301,Collection Material - Contractor,,,,,,,,,,,,,1.43,10-08-18,,,,,,1,Formula,Updated 8/24/2017,,,,,,,,,,,,S_M_465,,OHCollection,5,5,05.4301,,Overhead Collection OPGW Cable: ,,,,,,OPGW Cable Type:,US,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,0,,0,,0,Lf.,350,#N/A,,#N/A,,
,,03-00-00~~03-00-05.4401,526-01-00~~526-01-05.4401,310-,01-,03-,00-,526-,01-,05.4401,Collection Material - Contractor,,,,,,,,,,,,,900.9,10-08-18,,,,,,630,,Updated 8/24/2017,,,,,,,,,,,,S_M_466,,OHCollection,5,5,05.4401,,Overhead Collection Insulators,,,,,,,US,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,0,,0,,0,Ea,,#N/A,,#N/A,,
,,03-00-00~~03-00-05.4501,526-01-00~~526-01-05.4501,310-,01-,03-,00-,526-,01-,05.4501,Collection Material - Contractor,,,,,,,,,,,,,7150,10-08-18,,,,,,5000,Need Updating,,,,,,,,,,,,,S_M_467,,OHCollection,5,5,05.4501,,Overhead Collection U/G to A/G interfaces,,,,,,,US,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,5000,,0,,0,Ea,,#N/A,,#N/A,,
,,03-00-00~~03-00-05.4999,526-01-00~~526-01-05.4999,310-,01-,03-,00-,526-,01-,05.4999,Collection Material - Contractor,,,,,,,,,,,,,0,,,,,,,0,Need Updating,,,,,,,,,,,,,S_M_468,,OHCollection,5,5,05.4999,,Overhead collection Other,,,,,,,US,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,0,Ea,,,,0,,
,,,,,,,,Header,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_469,,OHCollection,5,5,5.6,,SCADA and Communication,,,,,,,US,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,,,Remote Site?,,,,,
,,09-00-00~~09-00-05.5001,526-02-00~~526-02-05.5001,308-,01-,09-,00-,526-,02-,05.5001,Collection Material,,,,,,,,,,,,,1.25,,,,,,,1,,,,,,,,,,,,,,S_M_470,,Elect,5,5,05.5001,,Install of Comm. to Project Site - by Owner,,,,,,,US,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,0.5,Lot,No,164000,,82000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,164000,,164000,,1,Lot,No,#N/A,,#N/A,,
,,03-00-00~~03-00-05.5002,526-01-00~~526-01-05.5002,310-,01-,03-,00-,526-,01-,05.5002,Collection Material - Contractor,,,,,,,,,,,,,0.55,,,,,,,0.55,,,,,,,,,,,,,,S_M_471,,Collection,5,5,05.5002,,Fiber Optic Cable - Low Strand (Armored or Duct),,,,,,,US,,46057.141595,Lf.,,0.55,,25331.427877,,46119.086606,Lf.,,0.55,,25365.497633,,19528.392255,Lf.,,0.55,,10740.61574,,17119.065424,Lf.,,0.55,,9415.485983,,17119.575195,Lf.,,0.55,,9415.766357,,46119.086606,Lf.,,0.55,,25365.497633,,16892.812323,Lf.,,0.55,,9291.046778,,19170.303933,Lf.,,0.55,,10543.667163,,16892.812323,Lf.,,0.55,,9291.046778,,18916.377471,Lf.,,0.55,,10404.007609,,16892.812323,Lf.,,0.55,,9291.046778,,18916.377471,Lf.,,0.55,,10404.007609,,#VALUE!,Lf.,,#N/A,,#N/A,,
,,03-00-00~~03-00-05.5003,526-01-00~~526-01-05.5003,310-,01-,03-,00-,526-,01-,05.5003,Collection Material - Contractor,,,,,,,,,,,,,0.79,,,,,,,0.79,,,,,,,,,,,,,,S_M_472,,Collection,5,5,05.5003,,Fiber Optic Cable - High Strand (Armored or Duct),,,,,,,US,,94328.47998,Lf.,,0.79,,74519.499184,,37782.139203,Lf.,,0.79,,29847.88997,,8709.903763,Lf.,,0.79,,6880.823973,,29855.72535,Lf.,,0.79,,23586.023026,,29856.614392,Lf.,,0.79,,23586.72537,,37782.139203,Lf.,,0.79,,29847.88997,,29458.928312,Lf.,,0.79,,23272.553366,,8826.822293,Lf.,,0.79,,6973.189612,,29458.928312,Lf.,,0.79,,23272.553366,,8709.903763,Lf.,,0.79,,6880.823973,,29458.928312,Lf.,,0.79,,23272.553366,,8709.903763,Lf.,,0.79,,6880.823973,,#VALUE!,Lf.,,#N/A,,#N/A,,
,,09-00-00~~09-00-05.5004,526-01-00~~526-01-05.5004,310-,01-,09-,00-,526-,01-,05.5004,Collection Material - Contractor,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,S_M_473,,Collection,5,5,05.5004,,Fiber Optic Cable - Conduit,,,,,,,US,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,0,,0,,0,Lf.,,#N/A,,#N/A,,
,,03-00-00~~03-00-05.5006,526-02-00~~526-02-05.5006,310-,01-,03-,00-,526-,02-,05.5006,SCADA System - Contractor,,,,,,,,,,,,,9750,,,,,,,6500,,,,,,,,,,,,,,S_M_474,,ElectEpc,5.6,5,05.5006,,SCADA Box,,,,,,,US,,60,Ea.,,6500,,390000,,60,Ea.,,6500,,390000,,25,Ea.,,6500,,162500,,25,Ea.,,6500,,162500,,25,Ea.,,6500,,162500,,60,Ea.,,6500,,390000,,25,Ea.,,6500,,162500,,24,Ea.,,6500,,156000,,25,Ea.,,6500,,162500,,24,Ea.,,6500,,156000,,25,Ea.,,6500,,162500,,24,Ea.,,6500,,156000,,#VALUE!,Ea.,,#N/A,,#N/A,,
,,03-00-00~~03-00-05.5007,526-02-00~~526-02-05.5007,310-,01-,03-,00-,526-,02-,05.5007,SCADA System - Contractor,,,,,,,,,,,,,2800,,,,,,,2000,,,,,,,,,,,,,,S_M_475,,ElectEpc,5.6,5,05.5007,,SCADA N - Tron Switch,,,,,,,US,,60,Ea.,,2000,,120000,,60,Ea.,,2000,,120000,,25,Ea.,,2000,,50000,,25,Ea.,,2000,,50000,,25,Ea.,,2000,,50000,,60,Ea.,,2000,,120000,,25,Ea.,,2000,,50000,,24,Ea.,,2000,,48000,,25,Ea.,,2000,,50000,,24,Ea.,,2000,,48000,,25,Ea.,,2000,,50000,,24,Ea.,,2000,,48000,,#VALUE!,Ea.,,#N/A,,#N/A,,
,,09-00-00~~09-00-05.5999,526-02-00~~526-02-05.5999,310-,01-,09-,00-,526-,02-,05.5999,Collection Material,,,,,,,,,,,,,220000,,,,,,,110000,,,,,,,,,,,,,,S_M_476,,Elect,5.7,5,05.5999,,NEE Site Communication and Computer Systems,,,,,,,US,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,0.5,Lot,,110000,,55000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,110000,,110000,,1,Lot,,#N/A,,#N/A,,
,,09-00-00~~09-00-05.5009,526-02-00~~526-02-05.5009,310-,01-,09-,00-,526-,02-,05.5009,Collection Material,,,,,,,,,,,,,1.4,Formula,,,,,,1,Formula,,,,,,,,,,,,,S_M_477,,Elect,5.7,1,05.5009,,SCADA - Tags & Programing,,,,,"For DG, 1 Alsoenergy per 2 MW",,US,,1,Lot,,250000,,250000,,1,Lot,,250000,,250000,,1,Lot,,130000,,130000,,1,Lot,,130000,,130000,,1,Lot,,130000,,130000,,1,Lot,,250000,,250000,,1,Lot,,130000,,130000,,0.5,Lot,,130000,,65000,,1,Lot,,130000,,130000,,1,Lot,,130000,,130000,,1,Lot,,130000,,130000,,1,Lot,,130000,,130000,,1,Lot,,#N/A,,#N/A,,
,,-00~~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_478,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09-00-00~~09-00-05.5010,526-02-00~~526-02-05.5010,310-,01-,09-,00-,526-,02-,05.5010,Collection Material,,,,,,,,,,,,,80000,05-22-15,No Recommended Change,,,,,50000,,,,,,,,,,,,,,S_M_479,,Elect,5.7,1,05.5010,,SCADA - Licenses,,,,,,,US,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,0.5,Lot,,50000,,25000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,50000,,50000,,1,Lot,,#N/A,,#N/A,,
,,09-00-00~~09-00-05.5011,526-02-00~~526-02-05.5011,310-,01-,09-,00-,526-,02-,05.5011,Collection Material,,,,,,,,,,,,,1.43,10-08-18,,,,,,1,Formula,,,,,,,,,,,,,S_M_480,,Elect,5.7,5,05.5011,,Other Electrical Equipment,,,,,,,US,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,320,,0,,0,Ea.,,#N/A,,#N/A,,
,,09-00-00~~09-00-05.5012,526-02-00~~526-02-05.5012,310-,01-,09-,00-,526-,02-,05.5012,Collection Material,,,,,,,,,,,,,1.25,Formula,,,,,,1,Formula,,,,,,,,,,,,,S_M_481,,Elect,5.7,5,05.5012,,E&C Supply NERC CIP Locks,,,,,,,US,,3,Ea.,,1000,,3000,,3,Ea.,,1000,,3000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,3,Ea.,,1000,,3000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,2,Ea.,,1000,,2000,,5,Ea.,,#N/A,,#N/A,,
,,04-00-00~~04-00-05.9997,301-01-00~~301-01-05.9997,310-,01-,04-,00-,301-,01-,05.9997,SCADA System - Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_482,,,5.6,5,05.9997,,EPC Lump Sum SCADA System Supply and Install,,,,,,,C,,0,LS,,510000,,0,,0,LS,,510000,,0,,0,LS,,212500,,0,,0,LS,,212500,,0,,0,LS,,212500,,0,,0,LS,,510000,,0,,0,LS,,212500,,0,,0,LS,,204000,,0,,0,LS,,212500,,0,,0,LS,,204000,,0,,0,LS,,212500,,0,,0,LS,,204000,,0,,0,LS,,#VALUE!,,#VALUE!,,
,,04-00-00~~04-00-05.9998,301-01-00~~301-01-05.9998,310-,01-,04-,00-,301-,01-,05.9998,Collection Material - Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_483,,,5,5,05.9998,,EPC Lump Sum Supply AC Collection System ,,,,,,,C,,0,LS,,3005312.081282,,0,,0,LS,,1673494.681562,,0,,0,LS,,532641.836747,,0,,0,LS,,1070578.293924,,0,,0,LS,,1070608.03252,,0,,0,LS,,1764127.610263,,0,,0,LS,,1057322.09611,,0,,0,LS,,551709.422175,,0,,0,LS,,1057322.09611,,0,,0,LS,,545333.327504,,0,,0,LS,,1057322.09611,,0,,0,LS,,545333.327504,,0,,0,LS,,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,S_M_484,,,,-,413,,-,,,-,-,-,-,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_485,,,,,414,,,,,,no escalation on PCU,,,,,,,,,,18302312.081282,,,,,,,16970494.681562,,,,,,,6948841.836747,,,,,,,7486778.293924,,,,,,,7486808.03252,,,,,,,17061127.610263,,,,,,,7473522.09611,,,,,,,6482509.422175,,,,,,,7473522.09611,,,,,,,6703133.327504,,,,,,,7473522.09611,,,,,,,6703133.327504,,,,,,,#N/A,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_486,,,,,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Header,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_487,,,,,6.0,,"COLL., COMM. & SCADA SYSTEMS - INSTALL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,S_M_488,,,,-,417,,-,,,-,-,-,-,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_489,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Header,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_490,,Collection,6,6,6.1,,CONTRACTOR SETUP FOR COLL. & COMM.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,05-00-00~~05-00-06.1001,526-03-00~~526-03-06.1001,308-,01-,05-,00-,526-,03-,06.1001,Collection Install Contractor,,,,,,,,,,,,,2,Formula,Increase unit cost due to historic cost ,,,,,1,Formula,,,,,,,,,,,,,S_M_491,,Collection,6,6,06.1001,,Sub-Contractors Mob/Demob For Coll. & Comm.,,,,,,,C,,0,Lot,,406205.022142,,0,,0,Lot,,406205.022142,,0,,0,Lot,,166219.648276,,0,,0,Lot,,166219.648276,,0,,0,Lot,,166219.648276,,0,,0,Lot,,406205.022142,,0,,0,Lot,,166219.648276,,0,,0,Lot,,162209.648276,,0,,0,Lot,,166219.648276,,0,,0,Lot,,162209.648276,,0,,0,Lot,,166219.648276,,0,,0,Lot,,162209.648276,,0,,0,Lot,,#VALUE!,,#VALUE!,,
,,05-00-00~~05-00-06.1002,526-03-00~~526-03-06.1002,308-,01-,05-,00-,526-,03-,06.1002,Collection Install Contractor,,,,,,,,,,,,,72000,05-22-15,Increase unit cost due to historic cost ,,,,,50000,,,,,,,,,,,,,,S_M_492,,Collection,6,6,06.1002,,Sub-Contractors Temporary Power Install,,,,,,,C,,0,Lot,,60001.674047,,0,,0,Lot,,60001.674047,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,60001.674047,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,73989.648276,,0,,0,Lot,,#N/A,,#N/A,,
,,05-00-00~~05-00-06.1003,526-03-00~~526-03-06.1003,308-,01-,05-,00-,526-,03-,06.1003,Collection Install Contractor,,,,,,,,,,,,,1.69,Formula,10-08-18,,,,,1,Formula,,,,,,,,,,,,,S_M_493,,Collection,6,6,06.1003,,Sub-Contractors General Conditions,,,,,,,C,,0,Lot,,240006.696189,,0,,0,Lot,,240006.696189,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,240006.696189,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,147979.296552,,0,,0,Lot,,#VALUE!,,#VALUE!,,
,,,,,,,,Header,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_494,,Collection,6,6,6.2,,CONTRACTOR COLL. & COMM. ENGINEERING,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,05-00-00~~05-00-06.2001,526-03-00~~526-03-06.2001,308-,01-,05-,00-,526-,03-,06.2001,Collection Install Contractor,,,,,,,,,,,,,0,05-22-15,Increase unit cost due to historic cost ,[Formula],,,,Formula,,From Above,,,,,,,,,,,,S_M_495,,Collection,6,6,06.2001,,Elec. Collection System Detailed Design & Layout,,,,,,,C,,0,Ea.,,197400,,0,,0,Ea.,,197400,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,197400,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,129300,,0,,0,Ea.,,#VALUE!,,#VALUE!,,
,,05-00-00~~05-00-06.2002,526-03-00~~526-03-06.2002,308-,01-,05-,00-,526-,03-,06.2002,Collection Install Contractor,,,,,,,,,,,,,2,Formula,Increase unit cost due to historic cost ,[Formula],,,,1,Formula,Formula Driven from Quantities,,,,,S_A_111,,,,,,,S_M_496,,Collection,6,6,06.2002,,"Elec. Survey, Stake & Grub",,,,,,,C,,1,Lot,,85562.387191,,85562.387191,,1,Lot,,70441.965331,,70441.965331,,1,Lot,,68514.414304,,68514.414304,,1,Lot,,74729.544759,,74729.544759,,1,Lot,,74729.544759,,74729.544759,,1,Lot,,70441.965331,,70441.965331,,1,Lot,,74433.586166,,74433.586166,,0.5,Lot,,68366.435007,,34183.217504,,1,Lot,,74433.586166,,74433.586166,,1,Lot,,68366.435007,,68366.435007,,1,Lot,,74433.586166,,74433.586166,,1,Lot,,68366.435007,,68366.435007,,1,Lot,,#VALUE!,,#VALUE!,,
,,05-00-00~~05-00-06.2003,526-03-00~~526-03-06.2003,308-,01-,05-,00-,526-,03-,06.2003,Collection Install Contractor,,,,,,,,,,,,,2,Formula,Increase unit cost due to historic cost ,[Formula],,,,1,Formula,Formula Driven from Quantities,,,,,,,,,,,,S_M_497,,Collection,6,6,06.2003,,Collection System Soil Investigation by Contractor,,,,,,,C,,0,Lot,,43561.215358,,0,,0,Lot,,28440.793498,,0,,0,Lot,,16721.66051,,0,,0,Lot,,22936.790966,,0,,0,Lot,,22936.790966,,0,,0,Lot,,28440.793498,,0,,0,Lot,,22640.832373,,0,,0,Lot,,16573.681214,,0,,0,Lot,,22640.832373,,0,,0,Lot,,16573.681214,,0,,0,Lot,,22640.832373,,0,,0,Lot,,16573.681214,,0,,0,Lot,,#VALUE!,,#VALUE!,,
,,05-00-00~~05-00-06.2004,526-03-00~~526-03-06.2004,308-,01-,05-,00-,526-,03-,06.2004,Collection Install Contractor,,,,,,,,,,,,,3,Formula,Increase unit cost due to historic cost ,[Formula],,,,1,Formula,Formula Driven from Quantities,,,,,S_A_111,,,,,,,S_M_498,,Collection,6,6,06.2004,,"Elec. Signs, Location Markers",,,,,,,C,,1,Lot,,22200.619397,,22200.619397,,1,Lot,,13800.385031,,13800.385031,,1,Lot,,6659.068345,,6659.068345,,1,Lot,,10210.571462,,10210.571462,,1,Lot,,10210.571462,,10210.571462,,1,Lot,,13800.385031,,13800.385031,,1,Lot,,10062.592166,,10062.592166,,1,Lot,,6659.068345,,6659.068345,,1,Lot,,10062.592166,,10062.592166,,1,Lot,,6659.068345,,6659.068345,,1,Lot,,10062.592166,,10062.592166,,1,Lot,,6659.068345,,6659.068345,,1,Lot,,#VALUE!,,#VALUE!,,
,,05-00-00~~05-00-06.2005,526-03-00~~526-03-06.2005,308-,01-,05-,00-,526-,03-,06.2005,Collection Install Contractor,,,,,,,,,,,,,3,Formula,Increase unit cost due to historic cost ,[Formula],,,,1,Formula,Formula Driven from Quantities,,,,,,,,,,,,S_M_499,,Collection,6,6,06.2005,,Elec. Collection System Information for As Builts,,,,,,,C,,0,Lot,,13560.378335,,0,,0,Lot,,10440.291284,,0,,0,Lot,,9322.695683,,0,,0,Lot,,10506.530055,,0,,0,Lot,,10506.530055,,0,,0,Lot,,10440.291284,,0,,0,Lot,,10506.530055,,0,,0,Lot,,9174.716386,,0,,0,Lot,,10506.530055,,0,,0,Lot,,9174.716386,,0,,0,Lot,,10506.530055,,0,,0,Lot,,9174.716386,,0,,0,Lot,,#VALUE!,,#VALUE!,,
,,05-00-00~~05-00-06.2006,526-03-00~~526-03-06.2006,308-,01-,05-,00-,526-,03-,06.2006,Collection Install Contractor,,,,,,,,,,,,,24800,05-22-15,Increase unit cost due to historic cost ,[Formula],,,,12300,,,,,,,,,,,,,,S_M_500,,Collection,6,6,06.2006,,Collection & Elec. System QA/QC,,,,,,,C,,0,Mo.,,14760.411816,,0,,0,Mo.,,14760.411816,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,14760.411816,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,0,Mo.,,18201.453476,,0,,#VALUE!,Mo.,,#N/A,,#N/A,,
,,,,,,,,Header,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_501,,,,,6.3,,"POWER CONVERSION UNITS ""PCU's"" (Installation)",,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_502,,PCUInst,6.3,6,431,,FACTORY ASSEMBLED,,,,,,,C,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,,,Cassion Rock Adder,0,,,,
